,Date_Time,HLAvg,MA,Returns
1028116,2001-01-01,123.83,123.79964285714286,-2.3078498629338182e-05
1028118,2001-01-01,123.85,123.79750000000001,-1.7309223508530307e-05
1028120,2001-01-01,123.83,123.79321428571428,-3.461934587099563e-05
1028122,2001-01-01,123.83000000000001,123.78999999999999,-2.5965295940926997e-05
1028124,2001-01-01,123.795,123.78928571428571,-5.770157323368173e-06
1028126,2001-01-01,123.77000000000001,123.78928571428571,0.0
1028128,2001-01-01,123.75,123.78964285714287,2.885082823682458e-06
1028130,2001-01-01,123.76,123.78999999999999,2.885074499698324e-06
1028132,2001-01-01,123.75999999999999,123.79071428571429,5.770124028955772e-06
1028134,2001-01-01,123.7,123.785,-4.6161924498865646e-05
1028136,2001-01-01,123.56,123.77142857142857,-0.00010964311178135352
1028138,2001-01-01,123.735,123.76928571428572,-1.7313169262613547e-05
1028140,2001-01-01,123.805,123.77071428571428,1.1542146146739727e-05
1028142,2001-01-01,123.84,123.77250000000001,1.4427495343907335e-05
1028144,2001-01-01,123.815,123.77142857142859,-8.65647222781529e-06
1028146,2001-01-01,123.785,123.7667857142857,-3.751224558863362e-05
1028148,2001-01-01,123.735,123.76,-5.482812106831404e-05
1028150,2001-01-01,123.74000000000001,123.75357142857145,-5.194520359344777e-05
1028152,2001-01-01,123.69999999999999,123.7467857142857,-5.483397572245145e-05
1028154,2001-01-01,123.66,123.73892857142857,-6.349572849043292e-05
1028156,2001-01-01,123.645,123.73142857142857,-6.061332022869635e-05
1028158,2001-01-01,123.7,123.72714285714287,-3.463783259870346e-05
1028160,2001-01-01,123.68,123.72142857142858,-4.6185643201012084e-05
1028162,2001-01-01,123.685,123.72035714285714,-8.660045580836845e-06
1028164,2001-01-01,123.725,123.73214285714286,9.525637683707572e-05
1028166,2001-01-01,123.76499999999999,123.73428571428572,1.731836641676445e-05
1028168,2001-01-01,123.75,123.73035714285713,-3.175056754424829e-05
1028170,2001-01-01,123.745,123.72357142857142,-5.484426395324099e-05
1028172,2001-01-01,123.725,123.71714285714286,-5.196049848591744e-05
1028174,2001-01-01,123.74000000000001,123.71392857142858,-2.5981261738066226e-05
1028176,2001-01-01,123.75,123.715,8.660495582481047e-06
1028178,2001-01-01,123.78,123.71785714285714,2.3094288206237595e-05
1028180,2001-01-01,123.78,123.72357142857143,4.618697643562105e-05
1028182,2001-01-01,123.80000000000001,123.73357142857142,8.082207601667819e-05
1028184,2001-01-01,123.77,123.74249999999999,7.21570484038734e-05
1028186,2001-01-01,123.765,123.74714285714286,3.751960760713289e-05
1028188,2001-01-01,123.77,123.75357142857142,5.194790203791699e-05
1028190,2001-01-01,123.775,123.75999999999999,5.194520359362851e-05
1028192,2001-01-01,123.775,123.76357142857144,2.8857280549851967e-05
1028194,2001-01-01,123.745,123.76214285714286,-1.1542812290944804e-05
1028196,2001-01-01,123.745,123.76178571428571,-2.8857238912050236e-06
1028198,2001-01-01,123.695,123.75821428571429,-2.885769692679809e-05
1028200,2001-01-01,123.695,123.75607142857143,-1.7315017892673037e-05
1028202,2001-01-01,123.695,123.75285714285714,-2.5973088995445067e-05
1028204,2001-01-01,123.67500000000001,123.74749999999999,-4.3289980829361617e-05
1028206,2001-01-01,123.685,123.74071428571428,-5.4836666117556345e-05
1028208,2001-01-01,123.675,123.7332142857143,-6.061244548524603e-05
1028210,2001-01-01,123.685,123.72500000000001,-6.638927498131215e-05
1028212,2001-01-01,123.67,123.71785714285716,-5.773338723382768e-05
1028214,2001-01-01,123.70500000000001,123.71357142857143,-3.46416323173008e-05
1028216,2001-01-01,123.635,123.70392857142858,-7.79480606483951e-05
1028218,2001-01-01,123.605,123.69178571428571,-9.81654608502051e-05
1028220,2001-01-01,123.57,123.67714285714285,-0.00011838881499403834
1028222,2001-01-01,123.535,123.66214285714285,-0.00012129088167346634
1028224,2001-01-01,123.57,123.64964285714287,-0.00010108697387408836
1028226,2001-01-01,123.595,123.64250000000001,-5.7768573334459356e-05
1028228,2001-01-01,123.62,123.63714285714285,-4.3328620149293974e-05
1028230,2001-01-01,123.63,123.63250000000001,-3.7552989438900694e-05
1028232,2001-01-01,123.595,123.62678571428572,-4.6220999941859465e-05
1028234,2001-01-01,123.61,123.62142857142858,-4.333412779902557e-05
1028236,2001-01-01,123.625,123.61785714285713,-2.8890461816176625e-05
1028238,2001-01-01,123.6,123.61178571428572,-4.911570071030659e-05
1028240,2001-01-01,123.64500000000001,123.61,-1.4446253436691616e-05
1028242,2001-01-01,123.655,123.60642857142857,-2.8893132971153364e-05
1028244,2001-01-01,123.66999999999999,123.60892857142856,2.022528073488634e-05
1028246,2001-01-01,123.65,123.61214285714286,2.6003331317087624e-05
1028248,2001-01-01,123.64500000000001,123.61749999999999,4.333738297777194e-05
1028250,2001-01-01,123.64500000000001,123.62535714285714,6.355809790095647e-05
1028252,2001-01-01,123.66499999999999,123.63214285714285,5.488783383654659e-05
1028254,2001-01-01,123.67,123.6375,4.333037243145001e-05
1028256,2001-01-01,123.63499999999999,123.63857142857144,8.66584918828987e-06
1028258,2001-01-01,123.625,123.63821428571428,-2.8886080521154893e-06
1028260,2001-01-01,123.595,123.63821428571428,0.0
1028262,2001-01-01,123.6,123.6375,-5.7772411362812756e-06
1028264,2001-01-01,123.61,123.63642857142858,-8.665924285771786e-06
1028266,2001-01-01,123.62,123.63785714285713,1.155454902589306e-05
1028268,2001-01-01,123.625,123.63642857142857,-1.1554549025957896e-05
1028270,2001-01-01,123.64500000000001,123.63571428571427,-5.777324578905431e-06
1028272,2001-01-01,123.64,123.63357142857144,-1.7332174003645595e-05
1028274,2001-01-01,123.64500000000001,123.63321428571429,-2.8887248735612897e-06
1028276,2001-01-01,123.64500000000001,123.63321428571429,0.0
1028278,2001-01-01,123.655,123.63392857142857,5.777441402269096e-06
1028280,2001-01-01,123.645,123.63250000000001,-1.155491618361906e-05
1028282,2001-01-01,123.63,123.62964285714285,-2.31102329233253e-05
1028284,2001-01-01,123.61,123.62785714285714,-1.4444166795776812e-05
1028286,2001-01-01,123.61,123.62678571428572,-8.666600222718485e-06
1028288,2001-01-01,123.625,123.62892857142857,1.7333125336268262e-05
1028290,2001-01-01,123.63499999999999,123.63142857142859,2.0221599847125596e-05
1028292,2001-01-01,123.60499999999999,123.63107142857143,-2.8887749428769588e-06
1028294,2001-01-01,123.62,123.63107142857143,0.0
1028296,2001-01-01,123.60499999999999,123.62964285714285,-1.1555183221987458e-05
1028298,2001-01-01,123.60499999999999,123.62678571428572,-2.3110767018446367e-05
1028300,2001-01-01,123.6,123.62392857142856,-2.311130113843729e-05
1028302,2001-01-01,123.595,123.62035714285715,-2.8889877566635555e-05
1028304,2001-01-01,123.595,123.61678571428571,-2.889071221589524e-05
1028306,2001-01-01,123.595,123.6125,-3.46699564638041e-05
1028308,2001-01-01,123.59,123.60857142857142,-3.178184938851456e-05
1028310,2001-01-01,123.57,123.60428571428572,-3.467226046140814e-05
1028312,2001-01-01,123.58500000000001,123.60249999999999,-1.4447130005738082e-05
1028314,2001-01-01,123.555,123.59857142857142,-3.178442072444793e-05
1028316,2001-01-01,123.575,123.595,-2.8895804620089734e-05
1028318,2001-01-01,123.55,123.58892857142857,-4.9124784185917854e-05
1028320,2001-01-01,123.555,123.58535714285713,-2.8898059208363222e-05
1028322,2001-01-01,123.55,123.58035714285714,-4.045868590735458e-05
1028324,2001-01-01,123.53,123.575,-4.33504085843852e-05
1028326,2001-01-01,123.44,123.56321428571428,-9.537751438981703e-05
1028328,2001-01-01,123.455,123.55285714285715,-8.3824113934138e-05
1028330,2001-01-01,123.38499999999999,123.53785714285713,-0.0001214128994025255
1028332,2001-01-01,123.425,123.5257142857143,-9.82974307575346e-05
1028334,2001-01-01,123.45500000000001,123.51571428571428,-8.095808110655311e-05
1028336,2001-01-01,123.49000000000001,123.50857142857144,-5.783121383531814e-05
1028338,2001-01-01,123.50999999999999,123.50428571428571,-3.470033370510117e-05
1028340,2001-01-01,123.485,123.49714285714286,-5.78365654494355e-05
1028342,2001-01-01,123.495,123.49285714285715,-3.470354497065677e-05
1028344,2001-01-01,123.5,123.4875,-4.3381124879409436e-05
1028346,2001-01-01,123.52,123.48535714285715,-1.735297690355405e-05
1028348,2001-01-01,123.515,123.48249999999999,-2.3137770966240846e-05
1028350,2001-01-01,123.525,123.48071428571428,-1.446137871906509e-05
1028352,2001-01-01,123.53999999999999,123.48142857142857,5.784576583433343e-06
1028354,2001-01-01,123.53999999999999,123.48857142857142,5.784392553616527e-05
1028356,2001-01-01,123.53999999999999,123.49464285714285,4.9164706113515686e-05
1028358,2001-01-01,123.52,123.50428571428571,7.808015365522977e-05
1028360,2001-01-01,123.515,123.51071428571427,5.20500490255263e-05
1028362,2001-01-01,123.485,123.51285714285713,1.734941431306904e-05
1028364,2001-01-01,123.49,123.51285714285713,0.0
1028366,2001-01-01,123.47,123.50999999999999,-2.3132619307529302e-05
1028368,2001-01-01,123.47,123.50892857142857,-8.674870202294595e-06
1028370,2001-01-01,123.495,123.50892857142857,0.0
1028372,2001-01-01,123.49,123.50821428571429,-5.783288609231987e-06
1028374,2001-01-01,123.495,123.50642857142857,-1.445836785293742e-05
1028376,2001-01-01,123.465,123.50285714285714,-2.891736285428525e-05
1028378,2001-01-01,123.475,123.49928571428572,-2.891819909212092e-05
1028380,2001-01-01,123.49000000000001,123.49571428571429,-2.8919035378697488e-05
1028382,2001-01-01,123.495,123.49249999999999,-2.6027846905725013e-05
1028384,2001-01-01,123.465,123.48714285714287,-4.338125034105298e-05
1028386,2001-01-01,123.475,123.48392857142858,-2.602965356127883e-05
1028388,2001-01-01,123.495,123.4825,-1.1568952402554252e-05
1028390,2001-01-01,123.495,123.48321428571428,5.784492931276863e-06
1028392,2001-01-01,123.485,123.48285714285716,-2.8922422829890332e-06
1028394,2001-01-01,123.49,123.48428571428573,1.1568918942430297e-05
1028396,2001-01-01,123.5,123.48642857142856,1.735312746770609e-05
1028398,2001-01-01,123.515,123.48785714285714,1.1568584352392973e-05
1028400,2001-01-01,123.505,123.48892857142857,8.676350437918011e-06
1028402,2001-01-01,123.51,123.49000000000001,8.67627515945488e-06
1028404,2001-01-01,123.485,123.49142857142856,1.1568249781673193e-05
1028406,2001-01-01,123.45500000000001,123.49,-1.1568249781680198e-05
1028408,2001-01-01,123.46000000000001,123.48785714285714,-1.7352625597246813e-05
1028410,2001-01-01,123.48,123.48678571428572,-8.676425717517063e-06
1028412,2001-01-01,123.49000000000001,123.48857142857142,1.4460667707010463e-05
1028414,2001-01-01,123.465,123.48785714285715,-5.784241989458607e-06
1028416,2001-01-01,123.45500000000001,123.485,-2.3137302538652878e-05
1028418,2001-01-01,123.46000000000001,123.4825,-2.0245578872430703e-05
1028420,2001-01-01,123.41499999999999,123.47749999999999,-4.049238743673947e-05
1028422,2001-01-01,123.36500000000001,123.46857142857144,-7.231191312977296e-05
1028424,2001-01-01,123.33500000000001,123.45678571428572,-9.54597326984815e-05
1028426,2001-01-01,123.31,123.44214285714285,-0.00011861418147700335
1028428,2001-01-01,123.28999999999999,123.42678571428571,-0.00012441535648749228
1028430,2001-01-01,123.28999999999999,123.41107142857142,-0.0001273247622339788
1028432,2001-01-01,123.27000000000001,123.39571428571428,-0.00012444668271593344
1028434,2001-01-01,123.245,123.38071428571429,-0.00012156752656883561
1028436,2001-01-01,123.25999999999999,123.36642857142859,-0.00011579233815026866
1028438,2001-01-01,123.26,123.35071428571429,-0.0001273870599632235
1028440,2001-01-01,123.28,123.33571428571429,-0.00012161187873486112
1028442,2001-01-01,123.255,123.32071428571429,-0.00012162666998276239
1028444,2001-01-01,123.265,123.30714285714285,-0.00011005592589867934
1028446,2001-01-01,123.28,123.2942857142857,-0.00010427468278085788
1028448,2001-01-01,123.255,123.28285714285714,-9.269773592418518e-05
1028450,2001-01-01,123.25999999999999,123.27535714285715,-6.083755938965866e-05
1028452,2001-01-01,123.31,123.27357142857143,-1.4485678733940033e-05
1028454,2001-01-01,123.29499999999999,123.27250000000001,-8.69150796215928e-06
1028456,2001-01-01,123.25999999999999,123.27035714285715,-1.738324255461246e-05
1028458,2001-01-01,123.295,123.27071428571428,2.897228076899193e-06
1028460,2001-01-01,123.255,123.26964285714287,-8.691709412878822e-06
1028462,2001-01-01,123.215,123.2675,-1.738364546688111e-05
1028464,2001-01-01,123.18,123.26178571428571,-4.6357865344546904e-05
1028466,2001-01-01,123.11,123.25107142857142,-8.692679031193063e-05
1028468,2001-01-01,123.1,123.23821428571429,-0.00010432212362925651
1028470,2001-01-01,123.14,123.22999999999999,-6.665594377879331e-05
1028472,2001-01-01,123.11,123.21892857142858,-8.984765032690883e-05
1028474,2001-01-01,123.08000000000001,123.20464285714286,-0.000115944381610188
1028476,2001-01-01,123.08500000000001,123.1925,-9.856329510872667e-05
1028478,2001-01-01,123.08,123.17964285714285,-0.00010437172579422417
1028480,2001-01-01,123.07,123.16250000000001,-0.00013917924859866917
1028482,2001-01-01,123.0,123.14142857142858,-0.0001711010355786588
1028484,2001-01-01,122.905,123.11607142857143,-0.00020594006636765342
1028486,2001-01-01,122.89,123.08714285714287,-0.00023499751329905655
1028488,2001-01-01,122.95,123.06535714285714,-0.00017700989705663012
1028490,2001-01-01,122.965,123.04750000000001,-0.00014511344994944824
1028492,2001-01-01,123.0,123.03464285714287,-0.00010449472456282298
1028494,2001-01-01,122.99,123.02607142857141,-6.966921639483442e-05
1028496,2001-01-01,122.965,123.01642857142858,-7.838367068917503e-05
1028498,2001-01-01,122.945,123.00250000000001,-0.00011323170557910121
1028500,2001-01-01,122.92500000000001,122.98928571428571,-0.00010743680475869562
1028502,2001-01-01,122.935,122.97892857142858,-8.421529499928252e-05
1028504,2001-01-01,122.955,122.96964285714286,-7.550939805178284e-05
1028506,2001-01-01,122.91,122.95750000000001,-9.875166288394255e-05
1028508,2001-01-01,122.93,122.94749999999999,-8.133222183793038e-05
1028510,2001-01-01,122.91499999999999,122.94142857142856,-4.938350504793944e-05
1028512,2001-01-01,122.91,122.94178571428571,2.9049795707289827e-06
1028514,2001-01-01,122.9,122.94250000000001,5.8099338248417686e-06
1028516,2001-01-01,122.94,122.94178571428571,-5.809933824951977e-06
1028518,2001-01-01,122.955,122.94107142857142,-5.809967580479958e-06
1028520,2001-01-01,122.88499999999999,122.93285714285715,-6.681705347984565e-05
1028522,2001-01-01,122.92500000000001,122.92821428571429,-3.776813560952307e-05
1028524,2001-01-01,122.97999999999999,122.92928571428571,8.715850209379223e-06
1028526,2001-01-01,122.99000000000001,122.9325,2.6147094841349603e-05
1028528,2001-01-01,122.935,122.93321428571429,5.8103726772443395e-06
1028530,2001-01-01,122.93,122.93285714285715,-2.90518211861973e-06
1028532,2001-01-01,122.89500000000001,122.92857142857143,-3.4862843765735144e-05
1028534,2001-01-01,122.91999999999999,122.92928571428571,5.810558365629205e-06
1028536,2001-01-01,122.935,122.92964285714287,2.905266521913056e-06
1028538,2001-01-01,122.94,122.93142857142858,1.4526206002270512e-05
1028540,2001-01-01,122.91,122.93142857142857,-1.1102230246251565e-16
1028542,2001-01-01,122.91999999999999,122.93285714285715,1.1620812876059211e-05
1028544,2001-01-01,122.92,122.93142857142858,-1.1620812875930222e-05
1028546,2001-01-01,122.945,122.93071428571429,-5.8104570796564e-06
1028548,2001-01-01,122.91499999999999,122.93285714285715,1.7431269955573415e-05
1028550,2001-01-01,122.935,122.93357142857143,5.810355797067464e-06
1028552,2001-01-01,122.96000000000001,122.93214285714285,-1.1620745354822913e-05
1028554,2001-01-01,122.97,122.93071428571429,-1.1620880397925726e-05
1028556,2001-01-01,122.945,122.93142857142857,5.810457079683015e-06
1028558,2001-01-01,122.97,122.9342857142857,2.324149071017378e-05
1028560,2001-01-01,122.99000000000001,122.94107142857142,5.519637564558326e-05
1028562,2001-01-01,122.97,122.94464285714285,2.904950035064761e-05
1028564,2001-01-01,122.945,122.94535714285713,5.809798806741246e-06
1028566,2001-01-01,122.945,122.94571428571427,2.9048867456956343e-06
1028568,2001-01-01,122.91,122.94571428571429,2.2204460492503128e-16
1028570,2001-01-01,122.91,122.94500000000001,-5.809781929794555e-06
1028572,2001-01-01,122.93,122.94571428571427,5.8097819296729675e-06
1028574,2001-01-01,122.945,122.94571428571429,2.2204460492503128e-16
1028576,2001-01-01,122.95,122.94821428571429,2.0333970949288215e-05
1028578,2001-01-01,122.965,122.95035714285714,1.7428788873958e-05
1028580,2001-01-01,122.94,122.94892857142858,-1.1619158831016168e-05
1028582,2001-01-01,122.91999999999999,122.94535714285713,-2.9048487737937244e-05
1028584,2001-01-01,122.935,122.94464285714285,-5.809798806614848e-06
1028586,2001-01-01,122.96000000000001,122.94392857142857,-5.809832560588502e-06
1028588,2001-01-01,122.995,122.94428571428571,2.9049204994861557e-06
1028590,2001-01-01,122.995,122.94607142857141,1.452447592067617e-05
1028592,2001-01-01,123.0,122.95,3.195310446477909e-05
1028594,2001-01-01,123.00999999999999,122.95464285714286,3.776144353724103e-05
1028596,2001-01-01,123.00999999999999,122.96178571428571,5.809174430802098e-05
1028598,2001-01-01,123.03999999999999,122.97107142857142,7.551422284931654e-05
1028600,2001-01-01,123.03,122.9782142857143,5.8083983648413216e-05
1028602,2001-01-01,123.05,122.98571428571428,6.0984552050938855e-05
1028604,2001-01-01,123.03999999999999,122.99214285714285,5.2269513237446754e-05
1028606,2001-01-01,123.075,123.0,6.388125058436848e-05
1028608,2001-01-01,123.095,123.01107142857143,9.000756359952223e-05
1028610,2001-01-01,123.1,123.02392857142857,0.00010451474683557205
1028612,2001-01-01,123.13499999999999,123.03821428571429,0.0001161146866063659
1028614,2001-01-01,123.14,123.05107142857143,0.00010449169155440334
1028616,2001-01-01,123.16,123.06285714285714,9.577445992707664e-05
1028618,2001-01-01,123.14,123.07321428571429,8.415786278817576e-05
1028620,2001-01-01,123.15,123.08392857142857,8.705240560305946e-05
